"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8480"
"Cow Dung","52659"
"Electricity","83"
"Kerosene","2806"
"LP Gas","49769"
"Not stated","868"
"Others","3168"
"Wood/Firewood","96037"
"Total","213870"
