"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","137"
"Christianity","8"
"Hindu","33677"
"Islam","8886"
"Jainism","1"
"Kirat","11"
"Prakriti","1"
"Sikhism","0"
"Undefined","49"
"Total","42770"
