"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2055"
"Christianity","15"
"Hindu","328"
"Islam","0"
"Jainism","2"
"Kirat","0"
"Prakriti","14"
"Sikhism","0"
"Undefined","0"
"Total","2414"
