"Population by Religion","Number"
"Bahai","8"
"Bon","2"
"Buddism","111017"
"Christianity","4462"
"Hindu","160290"
"Islam","351"
"Jainism","0"
"Kirat","430"
"Prakriti","31"
"Sikhism","0"
"Undefined","880"
"Total","277471"
