"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","49"
"Cow Dung","2401"
"Electricity Fuel","3"
"KeroseneFuel","151"
"LP Gas","284"
"Not Sated about Fuel","130"
"OthersFuel","46"
"Wood/FireWood","7128"
"Total","10192"
