"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1937"
"Christianity","33"
"Hindu","44009"
"Islam","7160"
"Jainism","13"
"Kirat","33"
"Prakriti","7"
"Sikhism","0"
"Undefined","174"
"Total","53366"
