"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","3"
"Electricity Fuel","0"
"KeroseneFuel","37"
"LP Gas","358"
"Not Sated about Fuel","29"
"OthersFuel","12"
"Wood/FireWood","6815"
"Total","7257"
