"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","663"
"Cow Dung","94"
"Electricity","2"
"Kerosene","57"
"LP Gas","3282"
"Not stated","21"
"Others","33"
"Wood/Firewood","8240"
"Total","12392"
