"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","17"
"Christianity","0"
"Hindu","25594"
"Islam","2789"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","141"
"Total","28542"
