"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","43"
"Cow Dung","0"
"Electricity","0"
"Kerosene","1"
"LP Gas","14"
"Not stated","5"
"Others","0"
"Wood/Firewood","4587"
"Total","4650"
