"Population by Literacy Status","Number"
"Literate",""
"Female","10718"
"Male","11961"
"","22679"
"Not Read/Write",""
"Female","6971"
"Male","4172"
"","11143"
"Not Stated",""
"Female","6"
"Male","5"
"","11"
"Read Only",""
"Female","403"
"Male","431"
"","834"
