"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","5"
"Cow Dung","2446"
"Electricity","0"
"Kerosene","52"
"LP Gas","17"
"Not stated","90"
"Others","21"
"Wood/Firewood","1199"
"Total","3830"
