"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","635"
"Cow Dung","10"
"Electricity","3"
"Kerosene","26"
"LP Gas","319"
"Not stated","42"
"Others","2"
"Wood/Firewood","6125"
"Total","7162"
