"Population by Religion","Number"
"Bahai","3"
"Bon","3"
"Buddism","2694"
"Christianity","730"
"Hindu","8190"
"Islam","37"
"Jainism","0"
"Kirat","6444"
"Prakriti","970"
"Sikhism","0"
"Undefined","64"
"Total","19135"
