"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","1"
"Electricity Fuel","5"
"KeroseneFuel","0"
"LP Gas","0"
"Not Sated about Fuel","15"
"OthersFuel","1"
"Wood/FireWood","2660"
"Total","2685"
