"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","698"
"Christianity","1219"
"Hindu","46261"
"Islam","330"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","30"
"Total","48540"
