"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","7871"
"Christianity","1629"
"Hindu","47280"
"Islam","140"
"Jainism","1"
"Kirat","26"
"Prakriti","8"
"Sikhism","3"
"Undefined","117"
"Total","57076"
