"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","18"
"Cow Dung","3005"
"Electricity","29"
"Kerosene","102"
"LP Gas","420"
"Not stated","66"
"Others","39"
"Wood/Firewood","6431"
"Total","10110"
