"Population by Religion","Number"
"Bahai","3"
"Bon","5"
"Buddism","109238"
"Christianity","5280"
"Hindu","169740"
"Islam","38"
"Jainism","1"
"Kirat","24"
"Prakriti","3104"
"Sikhism","1"
"Undefined","364"
"Total","287798"
