"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","527"
"Christianity","0"
"Hindu","26"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","554"
