"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","9"
"Cow Dung","3600"
"Electricity","0"
"Kerosene","95"
"LP Gas","18"
"Not stated","58"
"Others","25"
"Wood/Firewood","1674"
"Total","5479"
