"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3131"
"Christianity","126"
"Hindu","21977"
"Islam","4"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","2"
"Total","25240"
