"Population by Religion","Number"
"Bahai","11"
"Bon","0"
"Buddism","676"
"Christianity","2137"
"Hindu","65062"
"Islam","126"
"Jainism","0"
"Kirat","0"
"Prakriti","10"
"Sikhism","0"
"Undefined","9"
"Total","68031"
