"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3457"
"Christianity","440"
"Hindu","52732"
"Islam","193"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","254"
"Total","57077"
