"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","88"
"Christianity","541"
"Hindu","27273"
"Islam","19"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","0"
"Total","27922"
