"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","13"
"Cow Dung","1"
"Electricity","0"
"Kerosene","9"
"LP Gas","0"
"Not stated","62"
"Others","0"
"Wood/Firewood","3126"
"Total","3211"
