"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3669"
"Christianity","739"
"Hindu","9370"
"Islam","0"
"Jainism","0"
"Kirat","5856"
"Prakriti","5"
"Sikhism","0"
"Undefined","52"
"Total","19691"
