"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4157"
"Christianity","0"
"Hindu","84"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","8"
"Total","4250"
