"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","176"
"Christianity","7"
"Hindu","9718"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","19"
"Total","9920"
