"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","9"
"Cow Dung","12"
"Electricity Fuel","1"
"KeroseneFuel","35"
"LP Gas","34"
"Not Sated about Fuel","106"
"OthersFuel","0"
"Wood/FireWood","5175"
"Total","5372"
