"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","7290"
"Christianity","93"
"Hindu","18066"
"Islam","6"
"Jainism","0"
"Kirat","0"
"Prakriti","223"
"Sikhism","0"
"Undefined","108"
"Total","25786"
