"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","4141"
"Electricity Fuel","1"
"KeroseneFuel","65"
"LP Gas","48"
"Not Sated about Fuel","101"
"OthersFuel","214"
"Wood/FireWood","2337"
"Total","6912"
