"Population by Religion","Number"
"Bahai","7"
"Bon","14"
"Buddism","11660"
"Christianity","1128"
"Hindu","26431"
"Islam","88"
"Jainism","3"
"Kirat","15639"
"Prakriti","1808"
"Sikhism","2"
"Undefined","177"
"Total","56957"
