"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","13"
"Christianity","16"
"Hindu","27877"
"Islam","22"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","3"
"Total","27931"
