"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","23"
"Christianity","0"
"Hindu","21776"
"Islam","1311"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","55"
"Total","23166"
