"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","922"
"Cow Dung","141"
"Electricity Fuel","19"
"KeroseneFuel","135"
"LP Gas","2608"
"Not Sated about Fuel","172"
"OthersFuel","26"
"Wood/FireWood","17647"
"Total","21670"
