"Population by Religion","Number"
"Bahai","44"
"Bon","74"
"Buddism","140988"
"Christianity","18383"
"Hindu","814979"
"Islam","18245"
"Jainism","792"
"Kirat","7894"
"Prakriti","528"
"Sikhism","48"
"Undefined","1310"
"Total","1003285"
