"Population by Religion","Number"
"Bahai","55"
"Bon","214"
"Buddism","268479"
"Christianity","40592"
"Hindu","1395538"
"Islam","21866"
"Jainism","829"
"Kirat","13379"
"Prakriti","898"
"Sikhism","63"
"Undefined","2327"
"Total","1744240"
