"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","214"
"Cow Dung","160"
"Electricity Fuel","224"
"KeroseneFuel","12213"
"LP Gas","385136"
"Not Sated about Fuel","3434"
"OthersFuel","940"
"Wood/FireWood","33223"
"Total","435544"
