"Population by Literacy Status","Number"
"Literate",""
"Female","611210"
"Male","755369"
"","1366579"
"Not Read/Write",""
"Female","142185"
"Male","54044"
"","196229"
"Not Stated",""
"Female","410"
"Male","193"
"","603"
"Read Only",""
"Female","13884"
"Male","10820"
"","24704"
