"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","28"
"Cow Dung","0"
"Electricity","2"
"Kerosene","31"
"LP Gas","34"
"Not stated","28"
"Others","3"
"Wood/Firewood","3895"
"Total","4021"
