"Population by Religion","Number"
"Bahai","1"
"Bon","255"
"Buddism","4268"
"Christianity","1472"
"Hindu","63104"
"Islam","1313"
"Jainism","0"
"Kirat","3"
"Prakriti","337"
"Sikhism","0"
"Undefined","298"
"Total","71051"
