"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1100"
"Cow Dung","51"
"Electricity Fuel","0"
"KeroseneFuel","82"
"LP Gas","20"
"Not Sated about Fuel","52"
"OthersFuel","5"
"Wood/FireWood","6492"
"Total","7802"
