"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","146"
"Christianity","89"
"Hindu","42156"
"Islam","5210"
"Jainism","0"
"Kirat","1"
"Prakriti","1"
"Sikhism","0"
"Undefined","21"
"Total","47624"
