"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","2"
"Electricity Fuel","9"
"KeroseneFuel","14"
"LP Gas","169"
"Not Sated about Fuel","12"
"OthersFuel","18"
"Wood/FireWood","4819"
"Total","5047"
