"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1007"
"Cow Dung","46"
"Electricity","19"
"Kerosene","261"
"LP Gas","9774"
"Not stated","117"
"Others","50"
"Wood/Firewood","6830"
"Total","18104"
