"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","6"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","0"
"Not Sated about Fuel","11"
"OthersFuel","2"
"Wood/FireWood","2989"
"Total","3016"
