"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1346"
"Cow Dung","8"
"Electricity Fuel","4"
"KeroseneFuel","87"
"LP Gas","3895"
"Not Sated about Fuel","32"
"OthersFuel","10"
"Wood/FireWood","6803"
"Total","12185"
