"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1527"
"Cow Dung","108"
"Electricity","36"
"Kerosene","455"
"LP Gas","3775"
"Not stated","347"
"Others","50"
"Wood/Firewood","58179"
"Total","64477"
