"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3"
"Christianity","1"
"Hindu","28298"
"Islam","5824"
"Jainism","0"
"Kirat","43"
"Prakriti","1"
"Sikhism","0"
"Undefined","24"
"Total","34194"
