"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","370"
"Christianity","2"
"Hindu","8856"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","0"
"Total","9229"
