"Population by Religion","Number"
"Bahai","4"
"Bon","0"
"Buddism","25"
"Christianity","447"
"Hindu","36987"
"Islam","1180"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","20"
"Total","38663"
