"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","383"
"Cow Dung","65"
"Electricity Fuel","1"
"KeroseneFuel","19"
"LP Gas","125"
"Not Sated about Fuel","39"
"OthersFuel","4"
"Wood/FireWood","6631"
"Total","7267"
