"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","12238"
"Cow Dung","211"
"Electricity","234"
"Kerosene","997"
"LP Gas","52545"
"Not stated","518"
"Others","669"
"Wood/Firewood","64933"
"Total","132345"
