"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","163"
"Christianity","87"
"Hindu","20178"
"Islam","5"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","23"
"Total","20457"
